1.201630949974060059e+00,9.016048666310461090e-01
8.802530169486999512e-01,9.533732395028338136e-01
8.531429767608642578e-01,9.593799068824160337e-01
7.591750025749206543e-01,9.873892594898573405e-01
1.005007982254028320e+00,9.626142117229129491e-01
7.687720060348510742e-01,9.502200769973695449e-01
1.740013241767883301e+00,9.412230791468116919e-01
2.913533687591552734e+00,1.131441052426076732e+00
4.963075160980224609e+00,1.394754317034682112e+00
1.471215128898620605e+00,2.079898511899094249e+00
1.000648975372314453e+00,2.182385321654638943e+00
8.220189809799194336e-01,1.492123823781508429e+00
9.362199902534482643e-01,6.721731602952779605e-01
5.486897230148315430e-01,4.080220134184300157e-02
1.111255049705505371e+00,7.128791406702993383e-01
7.148039937019348145e-01,1.221878039488268008e+00
1.052167057991027832e+00,1.082439595669940635e+00
8.955980539321898304e-01,1.004847433396322876e+00
7.769405245780944824e-01,9.123462519704029772e-01
5.699509978294372559e-01,1.105175281187437353e+00
8.244060277938842773e-01,1.267635400523910771e+00
5.800840258598327637e-01,1.123127146123230391e+00
9.488009810447691761e-01,9.144589318686742185e-01
7.918390035629272461e-01,7.627600614445868565e-01
6.937990188598632812e-01,8.622919025777361357e-01
6.834830045700073242e-01,9.218297680183732412e-01
9.433320164680479847e-01,9.044526704681338236e-01
1.032713770866394043e+00,9.074820520987423311e-01
2.556216001510620117e+00,9.493041900736208794e-01
2.464895963668823242e+00,1.201454416109387413e+00
2.728049993515014204e+00,1.369857148953635306e+00
3.558506965637206476e-01,1.474240907491949804e+00
3.262020051479339600e-01,1.205935165538338572e+00
3.781589865684509277e-01,8.251551856364022219e-01
6.306380033493041992e-01,6.464549845996447885e-01
8.854129910469055176e-01,6.550130343250589737e-01
9.743152856826782227e-01,8.615657480314982131e-01
7.307389974594116211e-01,9.413737680874023628e-01
9.521890282630921520e-01,9.575349012484702937e-01
1.011654973030090332e+00,9.908659853086879687e-01
7.643579840660095215e-01,1.017011676851051094e+00
3.306220054626464844e+00,9.969403466794413138e-01
7.543110251426696777e-01,1.299159582729932927e+00
1.409499049186706321e+00,1.341194662710697649e+00
6.401469707489013672e-01,1.304018719876504528e+00
8.640019893646240234e-01,1.076431024981860274e+00
8.469420075416564941e-01,7.180570984147365277e-01
7.976629734039306641e-01,8.833756002948183195e-01
9.555831551551821068e-01,9.137803409220550677e-01
9.546210169792175293e-01,9.783349849842550849e-01
5.251880288124084473e-01,9.962241433757814679e-01
1.275226235389709695e+00,9.671188182016324797e-01
8.355640172958374023e-01,1.017470114587431418e+00
7.640249729156494141e-01,1.002127813582963878e+00
4.752210080623626154e-01,9.786849988999632988e-01
7.414129972457885742e-01,9.120737852652419653e-01
1.069700956344604492e+00,8.892271614199832586e-01
7.892770171165466309e-01,9.637649939215352513e-01
6.914690136909484863e-01,9.759273161038977129e-01
7.093830108642578125e-01,9.639903059579114641e-01
1.115731000900268555e+00,9.401354446214291727e-01
1.002280950546264648e+00,9.885063600522135951e-01
1.143296003341674805e+00,1.043678903734357455e+00
6.746559739112854004e-01,1.093156297611057370e+00
6.694570183753967285e-01,1.047308283108739912e+00
7.814120054244995117e-01,9.805106975653657964e-01
